dataset,is_primary,comparison_type,left_method,right_method,prompts,matched_tokens_gain,committed_tokens_gain,target_calls_avoided,draft_stage_ms_per_call_left,draft_stage_ms_per_call_right,draft_stage_ms_per_call_change,tree_overhead_ms_per_call,verify_stage_ms_per_call_left,verify_stage_ms_per_call_right,verify_stage_ms_per_call_change,net_tokens_per_second_gain
GSM8K,False,controlled,DFlash2-Pairwise-K16-B7,DFlash2-Original-DDTree-B7,1,0.873015873015873,0.9841269841269842,2.0,6.618127000008046,6.957546111114728,-0.33941911110668155,0.09706626981315344,19.94252571431129,19.905144222226074,0.037381492085216905,34.48482530722109
GSM8K,False,controlled,DFlash2-Pairwise-K16-B7,Raw-DFlash2,1,0.9841269841269837,0.9841269841269842,2.0,6.618127000008046,6.210414333332261,0.40771266667578576,0.7513227142713471,19.94252571431129,21.0720559999926,-1.1295302856813088,25.664164405153045
